match_id,date_utc,name,season_slug,group,alt_game_note,status_name,status_desc,completed,home_team_id,home_team,home_abbrev,home_logo,home_color,home_score,home_form,away_team_id,away_team,away_abbrev,away_logo,away_color,away_score,away_form
760494,2026-07-02T00:00Z,Third Place Group B/E/F/I/J at Group D Winner,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5929,Group D Winner,1D,,000000,0,,131543,Third Place Group B/E/F/I/J,3RD,,000000,0,
760497,2026-07-02T19:00Z,Group J 2nd Place at Group H Winner,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5937,Group H Winner,1H,,000000,0,,131502,Group J 2nd Place,2J,,000000,0,
760496,2026-07-02T23:00Z,Group L 2nd Place at Group K 2nd Place,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131503,Group K 2nd Place,2K,,000000,0,,131504,Group L 2nd Place,2L,,000000,0,
760498,2026-07-03T03:00Z,Third Place Group E/F/G/I/J at Group B Winner,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5925,Group B Winner,1B,,000000,0,,131547,Third Place Group E/F/G/I/J,3RD,,000000,0,
760499,2026-07-03T18:00Z,Group G 2nd Place at Group D 2nd Place,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5928,Group D 2nd Place,2D,,000000,0,,5936,Group G 2nd Place,2G,,000000,0,
760500,2026-07-03T22:00Z,Group H 2nd Place at Group J Winner,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131506,Group J Winner,1J,,000000,0,,5938,Group H 2nd Place,2H,,000000,0,
760501,2026-07-04T01:30Z,Third Place Group D/E/I/J/L at Group K Winner,round-of-32,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131507,Group K Winner,1K,,000000,0,,131546,Third Place Group D/E/I/J/L,3RD,,000000,0,
760502,2026-07-04T17:00Z,Round of 32 3 Winner at Round of 32 1 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131525,Round of 32 1 Winner,RD32,,000000,0,,131527,Round of 32 3 Winner,RD32,,000000,0,
760503,2026-07-04T21:00Z,Round of 32 5 Winner at Round of 32 2 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131526,Round of 32 2 Winner,RD32,,000000,0,,131529,Round of 32 5 Winner,RD32,,000000,0,
760504,2026-07-05T20:00Z,Round of 32 6 Winner at Round of 32 4 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131528,Round of 32 4 Winner,RD32,,000000,0,,131530,Round of 32 6 Winner,RD32,,000000,0,
760505,2026-07-06T00:00Z,Round of 32 8 Winner at Round of 32 7 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131531,Round of 32 7 Winner,RD32,,000000,0,,131532,Round of 32 8 Winner,RD32,,000000,0,
760506,2026-07-06T19:00Z,Round of 32 12 Winner at Round of 32 11 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131535,Round of 32 11 Winner,RD32,,000000,0,,131536,Round of 32 12 Winner,RD32,,000000,0,
760507,2026-07-07T00:00Z,Round of 32 10 Winner at Round of 32 9 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131533,Round of 32 9 Winner,RD32,,000000,0,,131534,Round of 32 10 Winner,RD32,,000000,0,
760509,2026-07-07T16:00Z,Round of 32 16 Winner at Round of 32 14 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131538,Round of 32 14 Winner,RD32,,000000,0,,131540,Round of 32 16 Winner,RD32,,000000,0,
760508,2026-07-07T20:00Z,Round of 32 15 Winner at Round of 32 13 Winner,round-of-16,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,131537,Round of 32 13 Winner,RD32,,000000,0,,131539,Round of 32 15 Winner,RD32,,000000,0,
760510,2026-07-09T20:00Z,Round of 16 2 Winner at Round of 16 1 Winner,quarterfinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,19282,Round of 16 1 Winner,RD16 W1,,000000,0,,19283,Round of 16 2 Winner,RD16 W2,,000000,0,
760511,2026-07-10T19:00Z,Round of 16 6 Winner at Round of 16 5 Winner,quarterfinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,19278,Round of 16 5 Winner,RD16 W5,,000000,0,,19279,Round of 16 6 Winner,RD16 W6,,000000,0,
760512,2026-07-11T21:00Z,Round of 16 4 Winner at Round of 16 3 Winner,quarterfinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,19284,Round of 16 3 Winner,RD16 W3,,000000,0,,19285,Round of 16 4 Winner,RD16 W4,,000000,0,
760513,2026-07-12T01:00Z,Round of 16 8 Winner at Round of 16 7 Winner,quarterfinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,19280,Round of 16 7 Winner,RD16 W7,,000000,0,,19281,Round of 16 8 Winner,RD16 W8,,000000,0,
760514,2026-07-14T19:00Z,Quarterfinal 2 Winner at Quarterfinal 1 Winner,semifinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,17631,Quarterfinal 1 Winner,QFW1,,000000,0,,17629,Quarterfinal 2 Winner,QFW2,,000000,0,
760515,2026-07-15T19:00Z,Quarterfinal 4 Winner at Quarterfinal 3 Winner,semifinals,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,17630,Quarterfinal 3 Winner,QFW3,,000000,0,,17632,Quarterfinal 4 Winner,QW4,,000000,0,
760516,2026-07-18T21:00Z,Semifinal 2 Loser at Semifinal 1 Loser,3rd-place-match,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5958,Semifinal 1 Loser,SF L1,,000000,0,,5959,Semifinal 2 Loser,SF L2,,000000,0,
760517,2026-07-19T19:00Z,Semifinal 2 Winner at Semifinal 1 Winner,final,,FIFA World Cup,STATUS_SCHEDULED,Scheduled,False,5960,Semifinal 1 Winner,SFW1,,000000,0,,5961,Semifinal 2 Winner,SFW2,,000000,0,
